 , date,rtt(ns),GUID,type,seq#,success/fail,,,,,,,,,,,,,
 ,[12:16:45.890],-,TRACE,-,main/GNRSServer,-,Loading,configuration,file,rock-configs/current/server.xml.,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:11.409],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,0,,,,,,,,,
,[13:36:11.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:12.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:13.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:14.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:15.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:16.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:17.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:18.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:19.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:20.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:21.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:21.410],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,0,,,,,,,,,
,[13:36:22.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:23.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:24.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:25.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:26.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:27.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:28.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:29.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:30.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:31.410],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,0,,,,,,,,,
,[13:36:31.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:32.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:33.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:34.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:35.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:36.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:37.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:38.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:39.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:40.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:41.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:41.411],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,0,,,,,,,,,
,[13:36:42.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:43.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:44.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:45.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:46.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:47.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:48.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:49.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:50.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:51.411],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,0,,,,,,,,,
,[13:36:51.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:52.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:53.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:54.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:55.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:56.415],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,134.462,per,second,(Q:,7388.7,us,P:,2977.1,us,R:,2928.2,us,S:,61.3,us,T:,13355.4,us),
,Outstanding,responses:,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:57.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,421.687,per,second,(Q:,1577.4,us,P:,1629.7,us,R:,1305.3,us,S:,66,us,T:,4578.5,us),
,,,,,,,,,,,,,,,,,,,
,[13:36:58.415],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,395.418,per,second,(Q:,2992.4,us,P:,2256.7,us,R:,1595.2,us,S:,56.6,us,T:,6900.9,us),
,Outstanding,responses:,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:36:59.415],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,421,per,second,(Q:,7396.3,us,P:,2739.2,us,R:,2357.7,us,S:,47.6,us,T:,12540.8,us),
,Outstanding,responses:,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:00.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,342.369,per,second,(Q:,16098.9,us,P:,3300.7,us,R:,5364.5,us,S:,52.4,us,T:,24816.6,us),
,Outstanding,responses:,10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:01.407],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,332.329,per,second,(Q:,29350.4,us,P:,3882.5,us,R:,5006.8,us,S:,41.4,us,T:,38281,us),
,Outstanding,responses:,10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:01.408],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,3,,,,,,,,,
,[13:37:02.407],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,306,per,second,(Q:,209172.2,us,P:,3883.8,us,R:,18192.8,us,S:,23.3,us,T:,231272.1,us),
,Outstanding,responses:,65,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:03.408],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,271,per,second,(Q:,607963.4,us,P:,4434.9,us,R:,68726.8,us,S:,24,us,T:,681149.1,us),
,Outstanding,responses:,98,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:04.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,257.968,per,second,(Q:,740974.6,us,P:,3979.9,us,R:,14394.6,us,S:,9.7,us,T:,759358.8,us),
,Outstanding,responses:,126,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:05.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,238,per,second,(Q:,939281.4,us,P:,4181.3,us,R:,87.3,us,S:,4.3,us,T:,943554.2,us),
,Outstanding,responses:,140,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:06.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,209.79,per,second,(Q:,1226572.6,us,P:,4703.1,us,R:,0,us,S:,0,us,T:,1231275.8,us),
,Outstanding,responses:,124,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:07.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,206,per,second,(Q:,1699831.1,us,P:,4840.2,us,R:,0,us,S:,0,us,T:,1704671.4,us),
,Outstanding,responses:,103,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:08.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,206,per,second,(Q:,2285832.8,us,P:,4826.7,us,R:,0,us,S:,0,us,T:,2290659.3,us),
,Outstanding,responses:,123,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:09.408],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,199.799,per,second,(Q:,2876899.5,us,P:,4972.2,us,R:,0,us,S:,0,us,T:,2881871.8,us),
,Outstanding,responses:,152,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:10.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,178.287,per,second,(Q:,3459070.5,us,P:,5569.9,us,R:,0,us,S:,0,us,T:,3464640.3,us),
,Outstanding,responses:,83,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:11.408],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,18,,,,,,,,,
,[13:37:11.408],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,178.715,per,second,(Q:,4233436,us,P:,5573.7,us,R:,0,us,S:,0,us,T:,4239009.5,us),
,Outstanding,responses:,66,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:12.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,139.442,per,second,(Q:,4956455.5,us,P:,7115.6,us,R:,0,us,S:,0,us,T:,4963571,us),
,Outstanding,responses:,88,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:13.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,132,per,second,(Q:,5638481.5,us,P:,7557.2,us,R:,0,us,S:,0,us,T:,5646038.5,us),
,Outstanding,responses:,64,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:14.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,Outstanding,responses:,52,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:15.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,118,per,second,(Q:,7140601.5,us,P:,8443.7,us,R:,0,us,S:,0,us,T:,7149045,us),
,Outstanding,responses:,89,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:16.408],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,109.438,per,second,(Q:,7946694.5,us,P:,9076.8,us,R:,0,us,S:,0,us,T:,7955771.5,us),
,Outstanding,responses:,33,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:17.408],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,114,per,second,(Q:,8755105,us,P:,8791.6,us,R:,0,us,S:,0,us,T:,8763897,us),
,Outstanding,responses:,36,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:18.412],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,103.586,per,second,(Q:,9496151,us,P:,9573,us,R:,0,us,S:,0,us,T:,9505724,us),
,Outstanding,responses:,67,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:19.408],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,103.414,per,second,(Q:,10273223,us,P:,9660.1,us,R:,0,us,S:,0,us,T:,10282883,us),
,Outstanding,responses:,25,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:20.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,96.614,per,second,(Q:,11079146,us,P:,10340.2,us,R:,0,us,S:,0,us,T:,11089487,us),
,Outstanding,responses:,9,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:21.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,Outstanding,responses:,87,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:21.413],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,20,,,,,,,,,
,[13:37:22.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,95,per,second,(Q:,12722579,us,P:,10540.3,us,R:,0,us,S:,0,us,T:,12733119,us),
,Outstanding,responses:,49,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:23.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,97,per,second,(Q:,13509462,us,P:,10248.9,us,R:,0,us,S:,0,us,T:,13519710,us),
,Outstanding,responses:,11,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:24.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,89,per,second,(Q:,14316212,us,P:,11280.3,us,R:,0,us,S:,0,us,T:,14327493,us),
,Outstanding,responses:,12,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:25.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,92.907,per,second,(Q:,15097247,us,P:,10677.7,us,R:,0,us,S:,0,us,T:,15107925,us),
,Outstanding,responses:,14,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:26.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,86.432,per,second,(Q:,15942920,us,P:,11498.4,us,R:,0,us,S:,0,us,T:,15954419,us),
,Outstanding,responses:,29,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:27.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,91.908,per,second,(Q:,16773392,us,P:,10930.1,us,R:,0,us,S:,0,us,T:,16784322,us),
,Outstanding,responses:,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:28.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,81,per,second,(Q:,17630272,us,P:,12229.7,us,R:,0,us,S:,0,us,T:,17642500,us),
,Outstanding,responses:,26,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:29.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,Outstanding,responses:,46,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:30.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,84,per,second,(Q:,19277670,us,P:,11893.7,us,R:,0,us,S:,0,us,T:,19289566,us),
,Outstanding,responses:,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:31.409],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,20,,,,,,,,,
,[13:37:31.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,86,per,second,(Q:,20109196,us,P:,11559.4,us,R:,0,us,S:,0,us,T:,20120756,us),
,Outstanding,responses:,17,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:32.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,81.673,per,second,(Q:,20952716,us,P:,12160.1,us,R:,0,us,S:,0,us,T:,20964876,us),
,Outstanding,responses:,87,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:33.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,84.337,per,second,(Q:,21794762,us,P:,11867.5,us,R:,0,us,S:,0,us,T:,21806630,us),
,Outstanding,responses:,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:34.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,Outstanding,responses:,26,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:35.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,82.669,per,second,(Q:,23515628,us,P:,12077.7,us,R:,0,us,S:,0,us,T:,23527704,us),
,Outstanding,responses:,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:36.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,77.309,per,second,(Q:,24370338,us,P:,12910.3,us,R:,0,us,S:,0,us,T:,24383248,us),
,Outstanding,responses:,19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:37.413],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,77.689,per,second,(Q:,25218632,us,P:,12462.5,us,R:,0,us,S:,0,us,T:,25231096,us),
,Outstanding,responses:,14,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:38.409],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,78.313,per,second,(Q:,26037904,us,P:,13097.3,us,R:,0,us,S:,0,us,T:,26051000,us),
,Outstanding,responses:,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:39.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,73.705,per,second,(Q:,26913766,us,P:,13520.1,us,R:,0,us,S:,0,us,T:,26927284,us),
,Outstanding,responses:,58,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:40.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,78,per,second,(Q:,27753394,us,P:,12832.1,us,R:,0,us,S:,0,us,T:,27766224,us),
,Outstanding,responses:,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:41.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,73.293,per,second,(Q:,28615358,us,P:,13548.7,us,R:,0,us,S:,0,us,T:,28628906,us),
,Outstanding,responses:,22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:41.410],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,22,,,,,,,,,
,[13:37:42.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,76.693,per,second,(Q:,29504134,us,P:,13106.5,us,R:,0,us,S:,0,us,T:,29517238,us),
,,,,,,,,,,,,,,,,,,,
,[13:37:43.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,71.285,per,second,(Q:,30444456,us,P:,14045,us,R:,0,us,S:,0,us,T:,30458502,us),
,Outstanding,responses:,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:44.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,70.717,per,second,(Q:,31290642,us,P:,13969.2,us,R:,0,us,S:,0,us,T:,31304612,us),
,Outstanding,responses:,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:44.744],-,INFO,-,pool-1-thread-1/TimeoutTask,-,One,or,more,remote,servers,failed,to,respond,for,an,Insert,Message,935001671
,[13:37:44.747],-,INFO,-,pool-1-thread-1/TimeoutTask,-,One,or,more,remote,servers,failed,to,respond,for,an,Insert,Message,935001670
,[13:37:45.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,69.93,per,second,(Q:,32167692,us,P:,14241.2,us,R:,0,us,S:,0,us,T:,32181934,us),
,Outstanding,responses:,94,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:46.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,70.281,per,second,(Q:,32986494,us,P:,13864.7,us,R:,0,us,S:,0,us,T:,33000358,us),
,Outstanding,responses:,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:47.410],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,71,per,second,(Q:,33970412,us,P:,14555.9,us,R:,0,us,S:,0,us,T:,33984968,us),
,Outstanding,responses:,20,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:48.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,67.729,per,second,(Q:,34770164,us,P:,14751,us,R:,0,us,S:,0,us,T:,34784916,us),
,Outstanding,responses:,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:49.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,Outstanding,responses:,14,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,[13:37:50.414],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,66,per,second,(Q:,36510412,us,P:,15080,us,R:,0,us,S:,0,us,T:,36525496,us),
,,,,,,,,,,,,,,,,,,,
,[13:37:51.410],-,INFO,-,Timer-0/BerkeleyDBStore$StatsTask,-,BDB,Cache,Misses:,20,,,,,,,,,
,[13:37:51.411],-,INFO,-,Timer-0/GNRSServer$StatsTask,-,,,,,,,,,,,,,
,==Inserts==,,,,,,,,,,,,,,,,,,
,69.277,per,second,(Q:,37411568,us,P:,14440,us,R:,0,us,S:,0,us,T:,37426008,us),
,Outstanding,responses:,16,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
